Crop_Type,Soil_Type,Farm_Size_Acres,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity
Til,Alluvial soils,37.75225851293783,6.430135958177827,101.03864882395388,1.0258495508717695,18.825014209993515,817.2337118735126,47.73018349422063
Masoor,Black soils,54.64621442349543,5.677627977435291,119.33596298150069,4.70602273544381,25.96292701999065,633.1386216215145,58.1348220498876
Niger,Alluvial soils,4.506478354805511,5.960949368203021,195.18988076740027,4.539022445503584,19.8070793543368,1382.6903794004531,60.69085929432251
Tiwra,Laterite soils,51.22453156728524,7.4415196637840015,89.79669553398938,1.8971699510616,26.553476451079305,698.223438986407,82.29945237437677
Til,Alluvial soils,72.92062228586389,6.698554421146159,127.57709098203972,0.7105431086618488,30.5455002589138,1057.254896872554,32.80240289345154
Tiwra,Alluvial soils,2.745509484468446,6.0740602505955525,93.08174620422692,3.562082959308595,22.236382145806388,698.5006574982323,50.96062770387989
Moong,Alluvial soils,54.17034737442928,6.041977773227695,166.02940018379903,1.7890321186250029,28.7666216581511,1414.3463476907634,35.04630002877284
Masoor,Red and Yellow soils,63.29267823677274,5.644015267369051,149.29521124251127,1.6236523171898996,20.951623631607667,1357.764056562386,61.307869909011366
Maize,Laterite soils,15.936926635635844,6.144577811402016,84.02900392372047,4.225207482688567,34.6760098865736,605.6479990313646,89.12007077572434
Maize,Laterite soils,58.47613533548797,7.092987290184329,93.8065247666526,3.2967665582326027,17.8368088332709,632.0362116197789,83.41286494091209
Moong,Red and Yellow soils,40.16431900313291,7.344255676941453,146.87478958519063,2.115240041413089,34.09923243481758,993.6800471915856,22.40304100066743
Mustard,Black soils,58.0545731690166,6.707056074158557,161.25882280829657,2.8584336813747733,22.924214436861856,1381.1368460011352,39.04944393753763
Maize,Laterite soils,8.625642940751918,7.265777709661246,165.10976882026122,3.705321139287247,23.43210838454933,1218.8900102104335,61.115131859046926
Urd,Red and Yellow soils,32.9631344727758,6.260759188446755,95.89389809478313,4.26505809266421,21.20387967374492,1124.2047213400529,22.11913722859347
Arhar,Red and Yellow soils,85.36113924231924,5.847343379572932,96.70986946598146,2.111076774879842,22.26949659464303,1168.4083676841135,25.154734412368896
Mustard,Red and Yellow soils,74.51444096350315,6.987042193871055,58.45547264832015,2.716082987181519,32.91921383867292,989.9959741691076,87.83740953889613
Urd,Red and Yellow soils,13.360296364895152,7.293955701875287,92.39470664662268,2.7001409467416657,22.456038399254474,876.8479575379403,60.70755123915106
Millets,Laterite soils,44.96240900203094,6.524348771114122,177.78481257435777,4.530748580303723,32.35955599066655,1383.4920102366525,21.84926305860874
Mustard,Black soils,88.59813981942149,7.473324117262491,176.83125261704402,2.595007478474402,25.303548396329347,966.6535100000664,63.28875662039869
Rice,Black soils,52.65669190477372,6.132656003598871,134.8384120738132,3.631008437924299,29.94086280472488,765.0704678696281,65.33497548173884
Rice,Laterite soils,40.688438508396025,5.62998896078077,86.17984974633346,4.923838794623611,15.815145618365769,1193.4096432295314,35.65347178632288
Soybean,Red and Yellow soils,41.12980974892663,5.65510143764217,80.36496249950576,3.93856452412653,28.798026392377963,1068.0704210566566,58.13798845310421
Niger,Red and Yellow soils,29.948044862490832,5.714766492016645,106.71271537494374,1.7169065297973862,26.07425399222031,1206.84898948337,31.754787350493544
Pea,Alluvial soils,86.79903547886174,7.195887246904459,140.34180401798253,1.9521310855113807,32.467525608296924,758.6527854648899,88.56900683167261
Maize,Laterite soils,93.30283789222314,6.13589757655209,110.02571205722002,4.0194025166307785,31.94561111781521,1042.5787946031546,78.06955228729689
Millets,Black soils,99.93064812038637,7.258273265813274,62.528976272948206,3.2084500518266528,26.91931936361018,629.6847318545092,41.52058700836034
Urd,Black soils,74.38253201658215,5.9058331505815485,87.25887705355478,4.930424115343231,28.508348785916343,825.3254331221111,35.8652189825977
Wheat,Black soils,61.09874125806335,7.03538143146767,177.7549467281006,0.939704755603864,31.747419410574008,597.7974834585116,37.76670505992598
Groundnut,Red and Yellow soils,57.59925554388801,6.053224564317753,55.97210750197186,4.862222799812868,22.64330874863976,551.3711812652016,39.70974588394943
Rice,Alluvial soils,45.02207961303291,5.838035703057047,183.9060120825367,2.2666440011155182,27.26374366395493,1149.0439924154853,89.48421906503238
summer paddy,Alluvial soils,7.859972297197573,5.980599722189082,65.65679035587186,3.2631575657063983,34.26631879046112,647.1738191312909,42.64661136742523
Millets,Laterite soils,19.390146564414803,7.453989916607221,137.58523836081184,4.372480297068606,16.27511434973455,945.1208299626936,23.699651323491985
Soybean,Alluvial soils,89.30502136478493,5.843405609845432,94.67346225163458,3.35805278707233,26.70035558875345,1472.3420638207162,55.24137370685342
Maize,Red and Yellow soils,16.41922622009549,6.94341605232781,92.55564258543856,4.474995545861541,18.57620808445057,1480.4783898347546,47.29720301483229
Groundnut,Laterite soils,36.50249417583591,5.675103228004448,136.39991986704504,4.638590267903041,26.699891055211285,1295.6836220088574,49.49855141445912
Soybean,Laterite soils,77.76603698167594,5.809105203933096,132.61183728972173,3.478357753333147,29.4515606134788,833.943237223015,38.3911568039448
Gram,Alluvial soils,67.74680587837712,6.701447541760452,103.5773684455032,4.6909496721641615,24.410885955119305,589.6615822793419,36.62651219198981
Groundnut,Red and Yellow soils,20.08625314609148,5.522910473868773,163.4394579088514,0.5171298998045839,17.435060779911087,1441.827665487251,30.967357601148866
Mustard,Laterite soils,53.54515854139666,6.6377634990865495,108.2514903397496,3.718948332542829,26.0864206922233,1334.309074008363,71.6301597569072
summer paddy,Laterite soils,83.72327228039957,5.9283929206231525,147.29395059686183,2.068416486456251,33.92369470758837,1051.1421028321151,80.23233605652183
Masoor,Red and Yellow soils,43.25729952752883,7.222458077856509,183.4034264576139,2.8203543334430066,31.259487457806262,1337.927639648336,72.98573917262857
Millets,Black soils,8.545620951059774,6.456410327018669,161.95956637121765,4.866411463972916,29.7524233983048,796.9521282197319,87.54175186574028
Til,Laterite soils,3.404977636578249,6.371246798101108,95.22077854577697,2.981064946759247,27.14557284143613,981.2390315364994,59.8562439045739
Wheat,Alluvial soils,54.39052811959186,6.597054349822868,134.3196733667535,2.1843219243949994,17.52735606766314,1473.8005350891942,48.50706373097988
Rice,Red and Yellow soils,39.896337287286734,6.785336939289136,52.21798804779275,1.150380788291709,31.56059328144717,1061.616269682128,54.68868995451083
Groundnut,Black soils,50.46936968572592,6.19621780681579,156.96997731142392,1.393379403707052,28.905615320997143,1220.440156127445,37.447769518512345
Pea,Laterite soils,89.07004985048316,6.77485363809652,72.82409803611023,3.4620841683668333,23.5606974254704,698.369073458992,48.40630042568903
Mustard,Laterite soils,10.931630420134663,7.021965088749051,186.7562592795377,3.43073554727812,32.241718861433604,902.924543580801,70.29543825600894
Kulthi,Black soils,55.71787085012488,6.568081724313846,152.05975328972403,1.904183124684498,15.378719904361208,646.422649560381,46.775358486006965
Mustard,Laterite soils,12.455616657327989,6.458106746746722,153.97614197741095,0.9279785310581028,31.402459531649388,612.5605864338031,45.17477006502053
summer paddy,Black soils,21.09397200225415,6.498737021265924,151.63161626545556,3.274023302458594,29.21090682882602,1201.5457935446914,21.06911977139132
Rice,Laterite soils,2.7928342915076,6.515701415299331,50.69046534730253,2.6483958859345544,16.402460116543153,720.4420567410635,77.47464954572112
Moong,Black soils,54.56602115906301,7.434197175889512,101.73209971246511,1.909032900369191,27.92875985368817,615.8192416955259,46.413856716730805
summer paddy,Alluvial soils,93.90376335777822,6.65392230450021,139.95444936809793,2.909736095220324,26.90826336107713,1314.0444028033226,20.9485226240476
Kulthi,Black soils,82.83707762932956,7.204433167463343,90.12550837468342,2.737383597477385,22.061091315709984,1390.8409235596898,79.5017587151786
Urd,Black soils,1.7972095409028386,7.167615323464695,56.22793368203371,3.8732222932307,28.370610799586043,816.9660319984296,82.97338352184732
Jwar,Red and Yellow soils,84.41017807747342,6.734123176324109,177.6708632435257,1.64309300322709,32.60322834458014,1142.64576018961,73.13911545367463
Pea,Black soils,18.113191973883968,7.419395610996753,127.25796439009926,2.351946060030679,15.19873113663359,1159.5441388605327,54.2816236463064
Niger,Red and Yellow soils,60.77627603320671,6.854496559709257,92.89393932195097,3.316923530408891,31.75413340436249,1103.2307585794651,69.09862721954123
Jwar,Alluvial soils,75.01950523793563,6.905378679628324,182.1041056528244,1.7691405616717155,15.933862666505966,727.0199552464261,38.96712066524989
Niger,Black soils,12.42793035836741,7.205970453693441,94.1855196034556,3.499263771122174,16.168648599078743,1047.129252522061,45.05697864925504
Groundnut,Black soils,27.78294956926492,6.495394208250492,103.24649299202486,3.4363908938299814,16.294088781905185,1187.0513040486271,78.53758450036193
Moong,Laterite soils,13.915773780552886,7.139673332570357,59.30006491245217,4.93631639223392,16.052490611147313,655.1222813951248,81.63558283017458
Millets,Alluvial soils,10.104492164433845,7.371202537837176,172.73407054347072,4.355481303485494,19.834976751514343,1354.8294520380323,53.38950641306735
Millets,Laterite soils,57.962788657384245,6.225934545101517,176.98515468543576,1.3308049793192296,29.854389321212576,1296.885850892548,77.97330988584099
Maize,Black soils,82.4720816821994,7.260917414036159,71.85878755286632,4.021441121409449,30.96148622220252,1073.684525751862,60.08440219959601
Rice,Laterite soils,46.88665505055133,6.973578181030209,122.2085445129749,1.107362012291567,33.63431966698667,1102.5544830903937,30.00258317247755
Tiwra,Laterite soils,95.32765397083014,5.73079180754896,66.74086252525333,4.465761323268904,16.394197925525347,554.4739823204575,38.7112389419688
Wheat,Laterite soils,81.69931514515265,6.282824578081311,190.65057077891012,2.982502403473948,16.944497549751905,1497.768351955369,72.67608265263105
Niger,Laterite soils,9.910786104147924,5.953490504720518,108.59250269945704,2.760415049211637,20.32943013052289,1251.677794321488,53.50299136453764
summer paddy,Alluvial soils,5.634581766188527,6.354306508954688,70.69578532542236,3.804381772475503,21.70364129297088,1346.1248162715174,78.57615299183396
Pea,Laterite soils,23.804071407579336,6.342221181894985,131.24557260272172,3.669244395754899,27.69465954209553,1365.8119508575294,81.67708297588479
Til,Red and Yellow soils,85.94972915026943,5.541354335596036,124.22027903539907,4.9855581453472375,20.522581848800257,1190.0125431931997,80.69045570231563
Gram,Alluvial soils,44.36061613463463,5.665187031912341,51.92836348552057,1.185780320544819,21.96761122695047,929.7875533438776,73.33527151569854
Niger,Alluvial soils,30.047680091920107,7.174642094163885,169.77526596648698,2.507128731330106,25.414365122130324,809.9644786975376,60.55081563415328
Rice,Red and Yellow soils,47.473248414236885,6.441888600958934,181.02175160664615,1.710737996416113,18.50901124944059,748.5586008191334,83.9676821939552
Wheat,Black soils,41.87306779109021,5.600890236717144,186.4904878604781,2.86235098340838,30.10502685256435,915.7657373256856,42.75156636462616
Millets,Red and Yellow soils,70.98318926589636,6.863779469326848,74.80825570491946,3.7312992983988873,26.383996415177517,826.4074651097347,63.61859148803326
Jwar,Black soils,13.99127022595174,6.410774002777167,96.4732462540386,1.8688803337971989,23.512780127118603,652.1222444043294,73.4338162032516
Tiwra,Alluvial soils,8.734021648184676,6.417300287014964,168.79910349609955,2.1329064176397354,30.46259140966448,1410.3895039908896,53.562316414466686
Urd,Laterite soils,56.01656404336428,5.601625520238985,169.6786697669429,1.2509461554512062,28.80010554487579,1305.5329686496848,74.68829526085725
Urd,Red and Yellow soils,61.05560292914863,5.6144119014461245,142.25847527449983,2.2393785730329947,27.278111518235416,919.6963960826072,40.560273178542914
Niger,Black soils,37.31419938079141,6.998596236073029,132.93729695324475,2.649581196463151,24.130218945358465,782.8932834717098,84.22417651721217
Masoor,Red and Yellow soils,93.2223936855957,7.028183156590053,90.1928287017714,4.180019744283367,31.53737285702088,1373.204581937464,25.763220855022503
Niger,Laterite soils,95.35371084077538,7.067559236899354,131.49586539407417,1.2798110673520091,29.83592624710781,1049.614306526067,70.05594801852845
summer paddy,Laterite soils,75.70755649379504,6.167439280703936,61.31163958222383,2.150961396645981,16.826207875205306,526.1111876432042,84.26118294133049
Kulthi,Laterite soils,44.50478584825327,6.50683412191246,133.44214834103644,1.3573715673243452,24.73371403353039,1097.6441081758364,56.19912512845739
Kulthi,Alluvial soils,77.12941601746425,6.731779454835879,78.17854434149086,3.579468626008875,19.986094027553804,1414.2252969069443,44.02104583823254
summer paddy,Black soils,60.95228902604539,5.836477078593752,124.95822331692106,2.8175712318971144,26.16480277688405,1207.7700603186322,25.392540596529443
Niger,Alluvial soils,80.99313058958059,6.536026606574968,53.36679680807864,0.5480876254038272,22.15721804305977,606.6660612497153,55.96131429039721
Til,Red and Yellow soils,52.703780048372586,6.841715313860317,113.65278090535232,3.4960380054744538,22.11975553794349,904.2509996167868,51.36567412555722
Millets,Red and Yellow soils,46.95829145273069,6.985812627312912,197.3192617265433,1.79663190041008,27.75507923454214,933.7498432726716,38.27805584297938
Kulthi,Laterite soils,33.47984257181949,6.851068780911529,144.16795389047874,4.040171687692537,16.271175348595143,784.3903479442225,29.395236737300596
Jwar,Alluvial soils,83.6249781242034,6.9483071385016455,173.9845591959574,1.222341445633388,19.127084161850103,829.4336120528383,53.88039628083556
Til,Alluvial soils,72.00989722954625,7.253470646076904,78.03175968807409,2.064713145426889,17.828828382432036,505.1755257038867,46.50547756799142
Maize,Alluvial soils,96.98312950334878,7.040984373815958,127.6722054598752,3.2626925871932846,30.342780089677976,567.0941366217355,65.06801911876988
Pea,Red and Yellow soils,14.258821823399837,6.4833748847542285,181.6323051076012,4.302368943900499,26.68610456863491,711.350674951884,66.06384012464125
Pea,Red and Yellow soils,82.34545517243357,6.035719953553906,70.43141339231823,1.795327108246714,27.84531769986929,669.524055608546,35.5004103789328
Masoor,Red and Yellow soils,43.22001522247844,6.082359763491198,166.31855109532037,2.599945252549216,20.74697306610641,1086.3115009048313,45.3110347147807
Masoor,Red and Yellow soils,89.21921127260258,6.994126612976445,89.40574277809064,3.156379476540323,33.87134506398604,1021.6385964779004,63.15424028413407
Urd,Alluvial soils,81.03182767995855,6.96172850083071,194.60213633988036,3.2207493394754665,33.953835783516425,1495.2189340826014,32.06061574923485
Tiwra,Laterite soils,61.315384727202016,6.201443485363399,127.0475057996915,2.4533397410347675,25.062584655433284,1242.8498912341136,31.433978040555477
Niger,Black soils,62.87727689421772,5.723951718959336,90.92027081256064,3.686961941728152,25.73485804101498,1170.038221213657,33.48455621229827
Mustard,Red and Yellow soils,13.711221008422909,6.459533353995281,52.40231859150936,4.508107358639919,15.081559779001992,1165.472885701413,28.75671620561096
Arhar,Alluvial soils,12.470931424947196,6.136221525250502,183.13294646069048,2.603027994558181,17.466830021502744,1209.0868386553093,45.27913961732609
Masoor,Alluvial soils,9.69776224832494,5.589469730881118,90.82597221845108,1.5824711743322617,16.350765038924493,511.1683987035669,28.165472099755387
Tiwra,Alluvial soils,72.55133600939052,6.5759174125792255,164.58979775113923,4.703286096420008,27.499142305641893,1134.0476226999697,27.26259307888892
Mustard,Black soils,29.67990603927841,7.05669025375065,151.96886696254668,2.107274303366912,27.78120882458685,613.5417166956063,70.65656561108993
Tiwra,Alluvial soils,13.365490518089567,7.405345871115142,89.04318134389642,2.6420634586258904,18.88445102120593,1274.1893428195824,47.765461573302176
Maize,Alluvial soils,4.394228423727174,6.286807351776801,192.41440125792252,0.869069229693756,33.20889379000352,875.14758924222,87.98338746901841
Kulthi,Black soils,56.633460108477,6.836989163415809,83.9278595715012,1.9976105981209036,24.186577894505472,1256.6145736438602,25.222362666578626
summer paddy,Alluvial soils,68.3817689118709,5.937097647904248,90.20177280524926,1.9251788740193716,28.58892841769493,857.313299887564,26.67821647642224
Niger,Laterite soils,82.58630826166696,7.019307856992993,92.80715153594774,2.753457498022281,15.464586771387928,995.6889483321708,62.70879731577829
Maize,Red and Yellow soils,86.21931912988907,6.073498566595569,142.97477631530347,1.0515820360382049,32.7435670155639,507.26420872000665,68.89739837619854
Wheat,Black soils,41.03324387090832,5.946161661993694,128.94692518090454,1.032371033395482,20.105103771004902,1486.2874640305931,20.012621193261666
Urd,Black soils,10.227935606712087,6.46389581998012,148.9763660745728,3.500342462914327,33.652456033415945,821.7903138645593,79.49160867943627
Jwar,Red and Yellow soils,62.4100059142946,6.125675779030612,99.50876349615716,3.367631528562351,19.99459554961653,1407.8683185810623,20.03378078883561
Maize,Red and Yellow soils,8.693485593200164,6.284424372495371,103.05653889705653,4.547325478893507,23.88213266584581,1385.7488350601934,20.635839984039144
Pea,Red and Yellow soils,29.42728280604501,7.483134980784753,87.2148740925471,2.438800673549313,30.61931933136588,948.4119280040948,73.52631518261964
Tiwra,Red and Yellow soils,45.40305501460495,5.555043382635532,63.94801167122259,4.253171358306454,27.29944382745273,1332.6991189601222,82.64449638939111
Moong,Black soils,23.966399869669907,6.027143121043752,131.19646034865173,4.430538252490979,22.89659255242508,1123.7869254364944,56.9553042000226
Kulthi,Alluvial soils,89.64079274240592,7.246595392268135,90.00791398876972,1.257399611112492,16.08095817624476,1492.7986967155202,44.51791641606168
Masoor,Alluvial soils,17.051062582241848,6.773360153304164,158.50864420956958,2.1741170604411213,23.613831438771,1195.2399130075432,78.65753954902858
Wheat,Red and Yellow soils,6.2442057072164285,6.456129029252203,53.21291393180502,4.162879304425596,25.72076032058849,1219.8741682648715,58.6202036195556
Groundnut,Laterite soils,81.6554741475988,6.947272491110591,86.15027954705378,1.14379756440237,25.17196944147905,1025.2529575762069,74.83856666939948
Niger,Laterite soils,1.272348559838179,6.68229992865931,112.44629139285284,0.543781199779946,34.63135319212509,1190.3445163268896,34.30990725877187
summer paddy,Alluvial soils,86.67628649431592,5.541035324107172,55.61234301939826,1.839741170611508,32.74404794742534,1448.2919583383273,69.552462158883
Millets,Alluvial soils,41.15402483314483,5.823547760241462,134.4090297542371,2.2371446866161846,16.432786126008097,1064.9541721318735,86.35226675169622
Gram,Black soils,30.382817907536293,6.918946039386962,193.23157760088463,3.8526853030774353,32.59886313421872,1121.2292104618368,52.79254566247744
Groundnut,Red and Yellow soils,26.70787010330597,5.864581387235968,155.22361444215474,4.838799177155297,34.00319202249634,682.6025401459881,86.7596984614201
Mustard,Red and Yellow soils,18.355780140949324,7.026787524903536,58.75856527306525,2.9836586385202697,29.76475085607664,575.2929920232823,38.24424814874415
Wheat,Laterite soils,33.17375354615153,6.373780251547078,103.50887413350804,2.1002452411417285,25.01371596863133,1033.378470364195,39.22066906706274
Arhar,Laterite soils,50.63738903248352,5.791607959146683,75.363543529239,3.6275118378194073,17.20294343141983,896.5464321618635,89.55304103829224
Niger,Red and Yellow soils,92.29728902480268,6.4155254087302405,111.8527807088388,0.8907592663387472,31.80000922151559,786.8308144999116,25.168379448862428
Maize,Red and Yellow soils,11.481452301679582,6.941853355873905,81.83205710301355,2.844353565512676,16.051724170516156,810.6849473286518,82.05172360489792
Kulthi,Black soils,56.25273568043588,6.773406380104083,83.94484317149444,2.123448310983604,33.524789570659486,1454.058288217094,79.81116714540745
Masoor,Red and Yellow soils,81.88693808230875,7.268957853332829,189.6353278290301,4.868845640041186,32.757874493344445,547.3124438382486,82.72935855899797
summer paddy,Laterite soils,34.043704434687,7.1428517241928144,83.10672003018523,1.4660998241166672,26.3440096819647,635.2514168832199,77.31578592966687
Mustard,Alluvial soils,51.23996111167735,5.951012809267136,183.7745303565489,1.8526697914646937,16.070810397264104,1129.1736940458777,46.39510340081485
Kulthi,Red and Yellow soils,92.10599720150044,6.619304177655174,65.83828918517435,3.477935673171716,18.5299894761826,1280.6761882458673,25.78425449036611
Mustard,Laterite soils,8.772610602863647,6.44003351997309,137.13015133561197,2.090601627750126,20.8052326952382,1091.1939545330242,51.46151256240023
Urd,Laterite soils,69.29531124588384,6.6836188393358285,136.3797395420665,4.9439506437146274,30.93429013723401,766.104314713603,78.93846903814944
Tiwra,Alluvial soils,84.56379470384125,6.760686748397099,188.5804265821399,2.1654116696093766,19.677391888319438,947.6214916956876,58.69175036733036
summer paddy,Laterite soils,98.63873579071657,5.533980782140556,54.76927369425446,4.388465055530975,17.900325850274342,1194.3054157595489,58.44160316214669
Groundnut,Black soils,47.57093412843618,7.070298502746359,124.15864938301142,0.982359057724262,16.027435807331827,615.3131271729761,45.11574131739658
summer paddy,Laterite soils,64.00709911277457,5.946641568704395,59.37520739968334,1.5858840198333892,33.91944007462753,756.7041208875897,47.89271912939319
Niger,Red and Yellow soils,35.82997362659397,5.679704585688365,69.4321945086527,3.9617991038901126,34.724671556435894,1078.518313097902,63.45024709880541
Rice,Laterite soils,25.09494464680028,6.173601916049051,157.04690334075116,1.926924601319298,21.76530500708068,1030.001983650698,88.6546843829761
Masoor,Red and Yellow soils,65.84265598314057,5.823689231334377,132.42349094255326,1.2271726324733094,16.7470455814692,618.9118597120676,20.917625163848925
Tiwra,Black soils,48.34398937342866,6.0780944944070985,147.49576636173953,1.22963280817303,15.62688004065329,1070.8185048587002,65.17167846697976
Pea,Laterite soils,64.6207435750996,7.07663714317359,76.18129999129044,1.9753276358579024,26.684849531272047,1479.103264753049,81.29905796854669
Maize,Alluvial soils,14.964041185953416,6.887091775345896,139.1026557896301,1.843602189402552,27.6046768457962,1454.5204453740369,69.83177147238436
Rice,Laterite soils,70.31282668313933,6.5636620878433405,157.27349147702068,2.9426323074732776,17.457063212066263,1037.674671981284,22.829971574072296
Arhar,Black soils,16.252018579322893,7.43335990181073,163.6935897948953,4.531451142976348,34.47202167731792,563.269148739054,76.64195172275454
Urd,Laterite soils,3.1424283074838835,5.905001321505945,78.7181102480801,3.652081641177272,27.239832638268712,1169.9489212181893,89.61880806944838
Millets,Black soils,86.45026228979296,6.740722784667394,187.2875345775183,0.8916394441410059,15.2596600566373,511.2757396034032,86.88557779260059
Niger,Black soils,87.29522201768175,6.907216553466212,105.0521499445949,3.669058255499973,20.030486543910403,697.1048930555764,27.26882323649961
Kulthi,Red and Yellow soils,40.48333160934683,5.850264544875889,114.75311533066176,1.4274618434977002,19.359309547862416,1176.1582180119103,21.38505898791708
Arhar,Black soils,51.59932634491417,6.936897999694008,84.96402585212529,0.7717616667922764,33.423597631208175,1208.5126277275608,46.4456804306766
Mustard,Alluvial soils,54.21132713058497,6.728823642728196,74.04503906876097,3.1260608363250064,22.963129809475475,1240.0212161437416,50.68005967027299
Maize,Alluvial soils,30.27019861246672,7.174783717898895,99.87542644814307,3.3096115376439794,27.833609051661025,627.7500487779348,89.13621533057855
Soybean,Black soils,43.93909969768636,6.854685023956305,187.44094250103575,3.156684445310398,27.061491334120834,1331.5333891635405,87.15040674378356
Maize,Alluvial soils,98.94709961263442,7.207175640092225,59.0607759863156,4.84438795945281,34.83762601864804,775.1931161010643,83.22924276385373
Tiwra,Black soils,53.55477542257366,6.055912486210268,117.59280187716588,2.655535381935933,20.667878379334923,589.6875436180937,44.008396184119306
Moong,Laterite soils,15.751845797753464,6.428973647483321,116.91939141246866,1.6379793852651496,21.61386743727014,1385.654639696406,61.80869055358518
summer paddy,Black soils,46.09253706687154,5.799487524267068,129.344146372924,0.6367109682573167,17.59214332909364,1072.7508896120837,62.37930881808622
Tiwra,Alluvial soils,1.432693833815211,5.506893913039653,95.6945470351506,0.6835979640002494,34.63981875019206,1156.33240906594,68.47861645135403
Jwar,Laterite soils,5.26367520430362,5.610525796006921,159.23415750802585,1.9850303828945608,17.3332587012691,640.4430690881339,49.39767914063586
Maize,Laterite soils,33.226280181495255,6.716716985690513,191.8518455037623,4.4314656426136825,18.902063163607984,700.8373303264763,58.35443550901656
Urd,Alluvial soils,38.29381503917634,6.399805863499942,170.46373075503578,3.7944904841446,22.38820143804986,611.3470519145836,57.48503518491239
Wheat,Laterite soils,74.07648216227159,6.741648140313037,72.79544655122419,3.093006449399017,19.57651458744278,616.0782973115939,23.40164946598823
Wheat,Alluvial soils,26.912574046127137,6.148853256147486,147.41631145811752,3.3599389522069507,15.643455114507448,1059.9529798277638,34.20142584732305
Groundnut,Laterite soils,11.921907391028736,6.172764847142194,187.78841384238123,3.856818891359661,26.34904514720503,527.1882385234549,45.38352788482234
Soybean,Black soils,80.18699184832587,6.198683098501308,66.79895680678409,2.870925046781913,29.05059105197989,1213.2719369797237,82.22843769834932
Moong,Alluvial soils,26.489067920660645,5.757841615895082,57.774369919506846,4.0238207365493945,22.97899340488463,1237.7235915953029,84.92231643977854
Urd,Alluvial soils,18.245949358971803,6.366197634296711,144.86143436361849,4.22251584341133,26.7427679013344,1108.5525787504932,69.49041854042649
Jwar,Red and Yellow soils,77.4596496440015,6.670031774038053,154.62868395108256,3.885905542201182,20.8225127642524,959.5078893006346,40.7331940580237
Groundnut,Laterite soils,8.463041209731765,5.884075997763935,79.80318054305651,4.03790431098143,33.15111166209958,1067.9653516463595,31.123513179079165
Kulthi,Black soils,30.40012477780546,7.440570141388496,166.21878866127238,3.4277075090508227,20.259323897171782,1133.4903972070783,81.68191036125606
Kulthi,Alluvial soils,39.953205155287634,7.475945719600938,99.1628297151472,4.551428889102523,33.92906095216223,1150.5510874070187,81.71097459443928
Til,Black soils,84.72679805830009,6.15989190594128,196.7513944719164,0.6181346687427873,21.594750567353763,683.2133565076098,34.71301080772453
Arhar,Alluvial soils,40.59763875962707,5.567954804925511,154.16751398387302,1.6967064291359415,26.566889480394785,739.6932957208433,75.0538318009454
Rice,Red and Yellow soils,64.8249751167607,6.1805646088527,110.5129812082942,2.9045729757148364,23.582126688543248,605.5484024740526,55.97686813918156
Kulthi,Laterite soils,56.391354710295474,5.924513628932587,123.2843848308506,2.866950299379848,24.08372338438594,1395.410074374672,42.80468441267996
Tiwra,Black soils,11.26324441274144,6.678448607276144,80.84138765395613,2.476450659779609,17.698094737054824,1161.1526452613718,38.96669152720816
Maize,Black soils,10.60654207248258,6.096706808790799,114.81835138909835,1.2675093706029903,25.27714906055965,1319.641419880795,48.17145578860914
Millets,Black soils,51.93747983054598,6.04900805938273,147.6076818611602,3.4815759318038104,22.35121675810757,838.9870320870293,86.1599115234535
Til,Red and Yellow soils,65.8214903221188,7.048680397871864,172.11891727506026,1.6540460319019965,29.737844162537968,526.186750653756,86.84708524131598
Mustard,Red and Yellow soils,11.074813858585188,6.87331081105908,172.78118549563754,0.7210384120227751,29.741564151266985,1392.343242763489,41.73868216131498
Arhar,Alluvial soils,81.96679786298259,6.971634172803212,158.32592788474142,2.2102909447154167,19.68459671068288,1498.0113026400256,27.21609227878705
Urd,Black soils,72.18648437990973,6.768682009112542,100.6462060809267,1.4856173310115444,33.31404806639127,1426.553503747643,65.99823033474155
Millets,Black soils,91.442693028091,7.101336514143707,130.45990468752512,4.949881973526139,16.541192991964678,873.3542242710834,31.56628952174498
Soybean,Black soils,70.22466044912007,5.513439890734136,73.01220810741006,0.5055525474221656,18.617217226894866,906.4316497602144,22.62696604194832
Groundnut,Alluvial soils,74.45470382611501,5.701261693855708,59.88777767768109,2.29963032317093,31.296687096691542,771.3452242838154,83.64266651270776
Urd,Red and Yellow soils,1.645115253495652,5.586467196312008,69.38533926863735,1.2253884049814043,31.677046360926973,547.1668260170424,76.75773814257079
Millets,Black soils,30.325310903518847,7.419371441271965,102.49801233832312,1.2950453369023582,26.184686938738395,1499.3128067043333,51.29345288497164
Urd,Black soils,21.8016509370035,6.882486711323085,76.50334576660167,3.6477722172708367,31.34685387217042,683.559522831861,85.20409150164726
Wheat,Red and Yellow soils,33.31849473338557,6.722389811639873,180.700940575318,2.0370171334688014,17.78789538273358,1363.8481839610251,87.69750682777624
Jwar,Red and Yellow soils,34.45132231475258,5.730246366722478,159.2088700667328,0.6396034062726448,34.438124971401336,572.2985949200493,56.1059830002196
Til,Red and Yellow soils,44.79652259363822,5.542547389255894,72.79889486291856,2.239583822880424,30.27020065403725,1434.272171082636,76.91352534544492
Kulthi,Laterite soils,84.15414089754445,5.70020334433523,79.11627610315821,4.610002098231378,23.671269091451045,1277.490145929249,24.29429416474133
